Participants,Trial,Grammar,Block,Response,RT,Accuracy
9,233,1,3,x,290,1
9,1,0,4,timeout,1383,timeout
9,2,1,4,x,546,1
9,3,1,4,x,289,1
9,4,0,4,n,330,1
9,5,1,4,x,287,1
9,6,1,4,x,232,1
9,7,0,4,n,185,1
9,8,1,4,x,239,1
9,9,0,4,n,190,1
9,10,1,4,x,181,1
9,11,1,4,x,212,1
9,12,0,4,n,155,1
9,13,1,4,x,151,1
9,14,1,4,x,145,1
9,15,0,4,n,126,1
9,16,1,4,x,120,1
9,17,0,4,n,236,1
9,18,1,4,x,69,1
9,19,1,4,x,222,1
9,20,0,4,n,219,1
9,21,1,4,x,215,1
9,22,0,4,n,56,1
9,23,1,4,x,104,1
9,24,1,4,x,148,1
9,25,0,4,n,49,1
9,26,1,4,x,61,1
9,27,1,4,x,174,1
9,28,0,4,n,152,1
9,29,1,4,x,200,1
9,30,0,4,n,193,1
9,31,1,4,x,201,1
9,32,1,4,x,85,1
9,33,0,4,n,128,1
9,34,1,4,x,309,1
9,35,1,4,x,200,1
9,36,0,4,n,112,1
9,37,1,4,x,183,1
9,38,0,4,n,61,1
9,39,1,4,x,99,1
9,40,1,4,x,120,1
9,41,0,4,n,87,1
9,42,1,4,x,94,1
9,43,0,4,x,116,0
9,44,1,4,x,1113,1
9,45,1,4,x,113,1
9,46,0,4,n,33,1
9,47,1,4,x,674,1
9,48,1,4,x,301,1
9,49,0,4,n,101,1
9,50,1,4,x,69,1
9,51,0,4,n,152,1
9,52,1,4,x,108,1
9,53,1,4,x,212,1
9,54,0,4,n,161,1
9,55,1,4,x,137,1
9,56,0,4,n,106,1
9,57,1,4,x,117,1
9,58,1,4,x,99,1
9,59,0,4,n,779,1
9,60,1,4,x,109,1
9,61,1,4,x,73,1
9,62,0,4,n,145,1
9,63,1,4,x,173,1
9,64,0,4,n,105,1
9,65,1,4,x,124,1
9,66,1,4,x,60,1
9,67,0,4,n,34,1
9,68,1,4,x,103,1
9,69,1,4,n,110,0
9,70,0,4,n,594,1
9,71,1,4,x,314,1
9,72,0,4,x,104,0
9,73,1,4,n,112,0
9,74,1,4,x,667,1
9,75,0,4,n,472,1
9,76,1,4,x,281,1
9,77,0,4,n,348,1
9,78,1,4,x,181,1
9,79,1,4,x,161,1
9,80,0,4,n,122,1
9,81,1,4,x,236,1
9,82,1,4,n,334,0
9,83,0,4,n,464,1
9,84,1,4,x,312,1
9,85,0,4,x,133,0
9,86,1,4,n,236,0
9,87,1,4,x,297,1
9,88,0,4,n,461,1
9,89,1,4,x,256,1
9,90,1,4,x,238,1
9,91,0,4,n,247,1
9,92,1,4,x,161,1
9,93,0,4,x,152,0
9,94,1,4,x,744,1
9,95,1,4,x,337,1
9,96,0,4,n,99,1
9,97,1,4,x,293,1
9,98,0,4,n,350,1
9,99,1,4,x,197,1
9,100,1,4,x,125,1
9,101,0,4,n,203,1
9,102,1,4,x,148,1
9,103,1,4,n,146,0
9,104,0,4,n,621,1
9,105,1,4,x,356,1
9,106,0,4,x,120,0
9,107,1,4,x,648,1
9,108,1,4,x,162,1
9,109,0,4,n,231,1
9,110,1,4,x,247,1
9,111,0,4,n,349,1
9,112,1,4,x,211,1
9,113,1,4,x,166,1
9,114,0,4,n,226,1
9,115,1,4,x,174,1
9,116,1,4,x,164,1
9,117,0,4,n,153,1
9,118,1,4,x,166,1
9,119,0,4,n,177,1
9,120,1,4,x,172,1
9,121,1,4,x,130,1
9,122,0,4,n,131,1
9,123,1,4,x,174,1
9,124,1,4,n,209,0
9,125,0,4,n,539,1
9,126,1,4,x,309,1
9,127,0,4,x,214,0
9,128,1,4,x,642,1
9,129,1,4,x,442,1
9,130,0,4,n,368,1
9,131,1,4,x,294,1
9,132,0,4,n,351,1
9,133,1,4,x,290,1
9,134,1,4,x,475,1
9,135,0,4,n,273,1
9,136,1,4,x,303,1
9,137,1,4,x,323,1
9,138,0,4,n,266,1
9,139,1,4,x,294,1
9,140,0,4,n,519,1
9,141,1,4,x,256,1
9,142,1,4,x,595,1
9,143,0,4,n,360,1
9,144,1,4,x,417,1
9,145,0,4,n,587,1
9,146,1,4,x,313,1
9,147,1,4,x,358,1
9,148,0,4,n,242,1
9,149,1,4,x,256,1
9,150,1,4,n,249,0
9,151,0,4,n,690,1
9,152,1,4,x,318,1
9,153,0,4,n,562,1
9,154,1,4,x,340,1
9,155,1,4,x,252,1
9,156,0,4,n,214,1
9,157,1,4,x,275,1
9,158,1,4,x,357,1
9,159,0,4,n,227,1
9,160,1,4,x,131,1
9,161,0,4,n,246,1
9,162,1,4,x,266,1
9,163,1,4,x,279,1
9,164,0,4,n,230,1
9,165,1,4,x,95,1
9,166,0,4,n,374,1
9,167,1,4,x,196,1
9,168,1,4,x,156,1
9,169,0,4,n,163,1
9,170,1,4,x,177,1
9,171,1,4,x,401,1
9,172,0,4,n,264,1
9,173,1,4,x,222,1
9,174,0,4,n,523,1
9,175,1,4,x,206,1
9,176,1,4,x,179,1
9,177,0,4,n,242,1
9,178,1,4,x,149,1
9,179,1,4,x,243,1
9,180,0,4,n,203,1
9,181,1,4,x,203,1
9,182,0,4,n,338,1
9,183,1,4,x,240,1
9,184,1,4,x,178,1
9,185,0,4,n,175,1
9,186,1,4,x,234,1
9,187,0,4,n,224,1
9,188,1,4,x,212,1
9,189,1,4,x,137,1
9,190,0,4,n,181,1
9,191,1,4,x,176,1
9,192,1,4,x,300,1
9,193,0,4,n,286,1
9,194,1,4,x,302,1
9,195,0,4,n,194,1
9,196,1,4,x,220,1
9,197,1,4,x,169,1
9,198,0,4,n,237,1
9,199,1,4,x,242,1
9,200,0,4,n,275,1
9,201,1,4,x,285,1
9,202,1,4,x,130,1
9,203,0,4,n,223,1
9,204,1,4,x,202,1
9,205,1,4,x,222,1
9,206,0,4,n,139,1
9,207,1,4,x,171,1
9,208,0,4,n,196,1
9,209,1,4,x,127,1
9,210,1,4,x,158,1
9,211,0,4,n,68,1
9,212,1,4,x,124,1
9,213,1,4,n,148,0
9,214,0,4,n,561,1
9,215,1,4,x,338,1
9,216,0,4,x,299,0
9,217,1,4,x,898,1
9,218,1,4,x,299,1
9,219,0,4,n,396,1
9,220,1,4,x,158,1
9,221,0,4,n,526,1
9,222,1,4,x,181,1
9,223,1,4,x,314,1
9,224,0,4,n,209,1
9,225,1,4,x,259,1
9,226,1,4,x,370,1
9,227,0,4,n,206,1
9,228,1,4,x,152,1
9,229,0,4,n,92,1
9,230,1,4,x,141,1
9,231,1,4,x,238,1
9,232,0,4,n,69,1
9,233,1,4,x,209,1
9,1,0,5,n,440,1
9,2,1,5,x,305,1
9,3,1,5,x,222,1
9,4,0,5,n,313,1
9,5,1,5,x,221,1
9,6,1,5,x,158,1
9,7,0,5,n,159,1
9,8,1,5,x,230,1
9,9,0,5,n,174,1
9,10,1,5,x,210,1
9,11,1,5,x,91,1
9,12,0,5,n,162,1
9,13,1,5,x,207,1
9,14,1,5,x,174,1
9,15,0,5,n,151,1
9,16,1,5,x,266,1
9,17,0,5,n,182,1
9,18,1,5,x,227,1
9,19,1,5,x,122,1
9,20,0,5,n,160,1
9,21,1,5,x,174,1
9,22,0,5,n,142,1
9,23,1,5,x,194,1
9,24,1,5,x,159,1
9,25,0,5,n,128,1
9,26,1,5,x,123,1
9,27,1,5,x,141,1
9,28,0,5,n,160,1
9,29,1,5,x,210,1
9,30,0,5,n,104,1
9,31,1,5,x,124,1
9,32,1,5,x,127,1
9,33,0,5,n,121,1
9,34,1,5,x,101,1
9,35,1,5,x,140,1
9,36,0,5,n,143,1
9,37,1,5,x,145,1
9,38,0,5,n,79,1
9,39,1,5,x,99,1
9,40,1,5,x,124,1
9,41,0,5,n,27,1
9,42,1,5,x,67,1
9,43,0,5,x,148,0
9,44,1,5,x,930,1
9,45,1,5,x,375,1
9,46,0,5,n,202,1
9,47,1,5,x,170,1
9,48,1,5,x,165,1
9,49,0,5,n,52,1
9,50,1,5,x,268,1
9,51,0,5,n,248,1
9,52,1,5,x,198,1
9,53,1,5,x,113,1
9,54,0,5,n,152,1
9,55,1,5,x,172,1
9,56,0,5,x,95,0
9,57,1,5,x,595,1
9,58,1,5,x,700,1
9,59,0,5,n,145,1
9,60,1,5,x,91,1
9,61,1,5,x,367,1
9,62,0,5,n,135,1
9,63,1,5,x,173,1
9,64,0,5,n,180,1
9,65,1,5,x,257,1
9,66,1,5,x,173,1
9,67,0,5,n,168,1
9,68,1,5,x,260,1
9,69,1,5,n,107,0
9,70,0,5,n,604,1
9,71,1,5,x,307,1
9,72,0,5,x,319,0
9,73,1,5,x,421,1
9,74,1,5,x,194,1
9,75,0,5,n,355,1
9,76,1,5,x,320,1
9,77,0,5,n,418,1
9,78,1,5,x,320,1
9,79,1,5,x,272,1
9,80,0,5,n,234,1
9,81,1,5,x,324,1
9,82,1,5,x,562,1
9,83,0,5,n,267,1
9,84,1,5,x,206,1
9,85,0,5,n,532,1
9,86,1,5,x,241,1
9,87,1,5,x,198,1
9,88,0,5,n,232,1
9,89,1,5,x,244,1
9,90,1,5,x,218,1
9,91,0,5,n,290,1
9,92,1,5,x,262,1
9,93,0,5,n,632,1
9,94,1,5,x,206,1
9,95,1,5,x,198,1
9,96,0,5,n,158,1
9,97,1,5,x,196,1
9,98,0,5,x,243,0
9,99,1,5,x,589,1
9,100,1,5,x,204,1
9,101,0,5,n,231,1
9,102,1,5,x,287,1
9,103,1,5,x,369,1
9,104,0,5,n,248,1
9,105,1,5,x,369,1
9,106,0,5,n,318,1
9,107,1,5,x,216,1
9,108,1,5,x,181,1
9,109,0,5,n,139,1
9,110,1,5,x,159,1
9,111,0,5,n,221,1
9,112,1,5,x,173,1
9,113,1,5,x,180,1
9,114,0,5,n,271,1
9,115,1,5,x,185,1
9,116,1,5,x,165,1
9,117,0,5,n,107,1
9,118,1,5,x,145,1
9,119,0,5,n,158,1
9,120,1,5,x,183,1
9,121,1,5,x,166,1
9,122,0,5,n,166,1
9,123,1,5,x,116,1
9,124,1,5,x,214,1
9,125,0,5,n,119,1
9,126,1,5,x,133,1
9,127,0,5,n,136,1
9,128,1,5,x,229,1
9,129,1,5,x,194,1
9,130,0,5,n,122,1
9,131,1,5,x,170,1
9,132,0,5,n,177,1
9,133,1,5,x,129,1
9,134,1,5,x,95,1
9,135,0,5,n,119,1
9,136,1,5,x,167,1
9,137,1,5,x,140,1
9,138,0,5,n,62,1
9,139,1,5,x,106,1
9,140,0,5,n,121,1
9,141,1,5,x,95,1
9,142,1,5,x,172,1
9,143,0,5,n,176,1
9,144,1,5,x,146,1
9,145,0,5,n,531,1
9,146,1,5,x,374,1
9,147,1,5,x,150,1
9,148,0,5,n,141,1
9,149,1,5,x,153,1
9,150,1,5,x,217,1
9,151,0,5,n,107,1
9,152,1,5,x,133,1
9,153,0,5,n,126,1
9,154,1,5,x,125,1
9,155,1,5,x,121,1
9,156,0,5,n,127,1
9,157,1,5,x,144,1
9,158,1,5,x,188,1
9,159,0,5,n,41,1
9,160,1,5,x,160,1
9,161,0,5,n,110,1
9,162,1,5,x,86,1
9,163,1,5,x,162,1
9,164,0,5,n,129,1
9,165,1,5,x,95,1
9,166,0,5,x,124,0
9,167,1,5,n,122,0
9,168,1,5,x,903,1
9,169,0,5,n,556,1
9,170,1,5,x,344,1
9,171,1,5,x,179,1
9,172,0,5,n,147,1
9,173,1,5,x,155,1
9,174,0,5,x,283,0
9,175,1,5,x,1097,1
9,176,1,5,x,147,1
9,177,0,5,n,90,1
9,178,1,5,x,56,1
9,179,1,5,x,509,1
9,180,0,5,n,275,1
9,181,1,5,x,174,1
9,182,0,5,n,265,1
9,183,1,5,x,196,1
9,184,1,5,x,178,1
9,185,0,5,n,117,1
9,186,1,5,x,236,1
9,187,0,5,x,199,0
9,188,1,5,x,825,1
9,189,1,5,x,330,1
9,190,0,5,n,255,1
9,191,1,5,x,163,1
9,192,1,5,x,327,1
9,193,0,5,n,165,1
9,194,1,5,x,160,1
9,195,0,5,n,175,1
9,196,1,5,x,150,1
9,197,1,5,x,189,1
9,198,0,5,n,83,1
9,199,1,5,x,151,1
9,200,0,5,n,122,1
9,201,1,5,x,83,1
9,202,1,5,n,689,0
9,203,0,5,n,453,1
9,204,1,5,x,307,1
9,205,1,5,x,176,1
9,206,0,5,n,168,1
9,207,1,5,x,137,1
9,208,0,5,n,104,1
9,209,1,5,x,54,1
9,210,1,5,x,203,1
9,211,0,5,n,81,1
9,212,1,5,x,227,1
9,213,1,5,x,695,1
9,214,0,5,n,539,1
9,215,1,5,x,218,1
9,216,0,5,x,139,0
9,217,1,5,x,489,1
9,218,1,5,x,319,1
9,219,0,5,n,149,1
9,220,1,5,x,119,1
9,221,0,5,n,324,1
9,222,1,5,x,255,1
9,223,1,5,x,335,1
9,224,0,5,n,217,1
9,225,1,5,x,206,1
9,226,1,5,n,141,0
9,227,0,5,n,573,1
9,228,1,5,x,323,1
9,229,0,5,x,263,0
9,230,1,5,timeout,1340,timeout
9,231,1,5,x,320,1
9,232,0,5,n,303,1
9,233,1,5,x,319,1
10,1,0,1,n,748,1
10,2,1,1,x,424,1
10,3,1,1,x,416,1
10,4,0,1,n,426,1
10,5,1,1,x,487,1
10,6,1,1,x,412,1
10,7,0,1,n,378,1
10,8,1,1,n,434,0
10,9,0,1,n,719,1
10,10,1,1,x,419,1
10,11,1,1,x,431,1
10,12,0,1,n,400,1
10,13,1,1,x,340,1
10,14,1,1,x,415,1
10,15,0,1,n,432,1
10,16,1,1,x,414,1
10,17,0,1,n,496,1
10,18,1,1,x,407,1
10,19,1,1,x,418,1
10,20,0,1,n,419,1
10,21,1,1,x,365,1
10,22,0,1,n,298,1
10,23,1,1,x,327,1
10,24,1,1,x,451,1
10,25,0,1,n,438,1
10,26,1,1,x,439,1
10,27,1,1,x,431,1
10,28,0,1,n,458,1
10,29,1,1,n,323,0
10,30,0,1,x,521,0
10,31,1,1,x,928,1
10,32,1,1,x,367,1
10,33,0,1,x,259,0
10,34,1,1,x,624,1
10,35,1,1,x,425,1
10,36,0,1,n,446,1
10,37,1,1,x,542,1
10,38,0,1,n,477,1
10,39,1,1,x,557,1
10,40,1,1,x,312,1
10,41,0,1,n,429,1
10,42,1,1,x,358,1
10,43,0,1,n,322,1
10,44,1,1,x,296,1
10,45,1,1,n,287,0
10,46,0,1,n,867,1
10,47,1,1,x,360,1
10,48,1,1,x,397,1
10,49,0,1,n,494,1
10,50,1,1,x,360,1
10,51,0,1,n,491,1
10,52,1,1,x,394,1
10,53,1,1,x,337,1
10,54,0,1,n,478,1
10,55,1,1,x,391,1
10,56,0,1,n,369,1
10,57,1,1,x,409,1
10,58,1,1,x,435,1
10,59,0,1,n,491,1
10,60,1,1,x,818,1
10,61,1,1,x,401,1
10,62,0,1,n,605,1
10,63,1,1,x,539,1
10,64,0,1,n,290,1
10,65,1,1,x,482,1
10,66,1,1,x,490,1
10,67,0,1,n,465,1
10,68,1,1,x,450,1
10,69,1,1,x,394,1
10,70,0,1,n,498,1
10,71,1,1,x,484,1
10,72,0,1,n,436,1
10,73,1,1,x,517,1
10,74,1,1,x,315,1
10,75,0,1,n,487,1
10,76,1,1,x,365,1
10,77,0,1,n,312,1
10,78,1,1,x,426,1
10,79,1,1,x,431,1
10,80,0,1,n,451,1
10,81,1,1,x,810,1
10,82,1,1,x,440,1
10,83,0,1,n,491,1
10,84,1,1,x,455,1
10,85,0,1,n,305,1
10,86,1,1,x,431,1
10,87,1,1,x,489,1
10,88,0,1,n,533,1
10,89,1,1,x,419,1
10,90,1,1,x,436,1
10,91,0,1,n,468,1
10,92,1,1,x,421,1
10,93,0,1,n,527,1
10,94,1,1,x,437,1
10,95,1,1,x,436,1
10,96,0,1,n,430,1
10,97,1,1,x,491,1
10,98,0,1,n,443,1
10,99,1,1,x,371,1
10,100,1,1,x,426,1
10,101,0,1,n,473,1
10,102,1,1,x,417,1
10,103,1,1,x,509,1
10,104,0,1,n,499,1
10,105,1,1,x,379,1
10,106,0,1,n,452,1
10,107,1,1,x,402,1
10,108,1,1,x,435,1
10,109,0,1,n,462,1
10,110,1,1,x,469,1
10,111,0,1,n,500,1
10,112,1,1,x,423,1
10,113,1,1,x,500,1
10,114,0,1,n,488,1
10,115,1,1,x,468,1
10,116,1,1,x,373,1
10,117,0,1,n,495,1
10,118,1,1,x,424,1
10,119,0,1,n,517,1
10,120,1,1,x,361,1
10,121,1,1,x,512,1
10,122,0,1,n,502,1
10,123,1,1,x,368,1
10,124,1,1,x,391,1
10,125,0,1,n,373,1
10,126,1,1,x,328,1
10,127,0,1,n,333,1
10,128,1,1,x,297,1
10,129,1,1,x,459,1
10,130,0,1,n,418,1
10,131,1,1,x,515,1
10,132,0,1,n,439,1
10,133,1,1,x,381,1
10,134,1,1,x,413,1
10,135,0,1,n,539,1
10,136,1,1,x,443,1
10,137,1,1,x,483,1
10,138,0,1,n,449,1
10,139,1,1,x,399,1
10,140,0,1,n,340,1
10,141,1,1,x,298,1
10,142,1,1,x,539,1
10,143,0,1,n,384,1
10,144,1,1,x,364,1
10,145,0,1,n,354,1
10,146,1,1,x,354,1
10,147,1,1,x,595,1
10,148,0,1,n,322,1
10,149,1,1,x,493,1
10,150,1,1,x,478,1
10,151,0,1,n,393,1
10,152,1,1,x,334,1
10,153,0,1,n,324,1
10,154,1,1,x,285,1
10,155,1,1,n,284,0
10,156,0,1,n,555,1
10,157,1,1,x,459,1
10,158,1,1,x,443,1
10,159,0,1,n,506,1
10,160,1,1,x,518,1
10,161,0,1,x,497,0
10,162,1,1,n,500,0
10,163,1,1,n,950,0
10,164,0,1,n,973,1
10,165,1,1,x,421,1
10,166,0,1,n,664,1
10,167,1,1,x,494,1
10,168,1,1,x,394,1
10,169,0,1,n,523,1
10,170,1,1,x,431,1
10,171,1,1,x,502,1
10,172,0,1,n,436,1
10,173,1,1,x,633,1
10,174,0,1,n,316,1
10,175,1,1,x,313,1
10,176,1,1,x,430,1
10,177,0,1,n,450,1
10,178,1,1,x,838,1
10,179,1,1,x,857,1
10,180,0,1,n,523,1
10,181,1,1,x,518,1
10,182,0,1,n,466,1
10,183,1,1,x,380,1
10,184,1,1,x,420,1
10,185,0,1,n,533,1
10,186,1,1,x,466,1
10,187,0,1,n,377,1
10,188,1,1,x,358,1
10,189,1,1,x,576,1
10,190,0,1,n,366,1
10,191,1,1,x,470,1
10,192,1,1,x,441,1
10,193,0,1,n,420,1
10,194,1,1,x,562,1
10,195,0,1,n,393,1
10,196,1,1,x,522,1
10,197,1,1,x,486,1
10,198,0,1,n,527,1
10,199,1,1,x,415,1
10,200,0,1,n,416,1
10,201,1,1,x,452,1
10,202,1,1,x,489,1
10,203,0,1,n,535,1
10,204,1,1,x,415,1
10,205,1,1,x,510,1
10,206,0,1,n,491,1
10,207,1,1,x,550,1
10,208,0,1,n,352,1
10,209,1,1,x,507,1
10,210,1,1,x,492,1
10,211,0,1,n,503,1
10,212,1,1,x,412,1
10,213,1,1,x,475,1
10,214,0,1,n,464,1
10,215,1,1,x,457,1
10,216,0,1,n,826,1
10,217,1,1,x,354,1
10,218,1,1,x,411,1
10,219,0,1,n,435,1
10,220,1,1,x,336,1
10,221,0,1,n,427,1
10,222,1,1,x,340,1
10,223,1,1,n,278,0
10,224,0,1,n,651,1
10,225,1,1,x,332,1
10,226,1,1,x,431,1
10,227,0,1,n,527,1
10,228,1,1,x,405,1
10,229,0,1,n,306,1
10,230,1,1,x,307,1
10,231,1,1,n,346,0
10,232,0,1,n,530,1
10,233,1,1,x,410,1
10,1,0,2,x,509,0
10,2,1,2,x,1123,1
10,3,1,2,x,434,1
10,4,0,2,n,393,1
10,5,1,2,x,416,1
10,6,1,2,x,448,1
10,7,0,2,n,436,1
10,8,1,2,x,378,1
10,9,0,2,n,446,1
10,10,1,2,x,371,1
10,11,1,2,n,266,0
10,12,0,2,n,648,1
10,13,1,2,x,312,1
10,14,1,2,x,455,1
10,15,0,2,n,397,1
10,16,1,2,x,513,1
10,17,0,2,n,403,1
10,18,1,2,x,316,1
10,19,1,2,x,494,1
10,20,0,2,n,451,1
10,21,1,2,x,352,1
10,22,0,2,n,314,1
10,23,1,2,x,332,1
10,24,1,2,x,362,1
10,25,0,2,n,460,1
10,26,1,2,x,496,1
10,27,1,2,x,505,1
10,28,0,2,n,429,1
10,29,1,2,x,378,1
10,30,0,2,x,414,0
10,31,1,2,x,560,1
10,32,1,2,x,442,1
10,33,0,2,n,407,1
10,34,1,2,x,398,1
10,35,1,2,x,455,1
10,36,0,2,n,390,1
10,37,1,2,x,335,1
10,38,0,2,n,329,1
10,39,1,2,x,337,1
10,40,1,2,x,317,1
10,41,0,2,n,446,1
10,42,1,2,x,361,1
10,43,0,2,n,418,1
10,44,1,2,x,364,1
10,45,1,2,x,411,1
10,46,0,2,n,429,1
10,47,1,2,x,358,1
10,48,1,2,n,300,0
10,49,0,2,n,429,1
10,50,1,2,x,469,1
10,51,0,2,n,363,1
10,52,1,2,x,475,1
10,53,1,2,x,487,1
10,54,0,2,n,384,1
10,55,1,2,x,399,1
10,56,0,2,n,337,1
10,57,1,2,x,356,1
10,58,1,2,x,378,1
10,59,0,2,n,459,1
10,60,1,2,x,471,1
10,61,1,2,x,462,1
10,62,0,2,n,411,1
10,63,1,2,x,546,1
10,64,0,2,n,367,1
10,65,1,2,x,434,1
10,66,1,2,x,457,1
10,67,0,2,n,389,1
10,68,1,2,x,465,1
10,69,1,2,x,440,1
10,70,0,2,n,432,1
10,71,1,2,x,663,1
10,72,0,2,n,379,1
10,73,1,2,x,514,1
10,74,1,2,x,436,1
10,75,0,2,n,446,1
10,76,1,2,x,463,1
10,77,0,2,n,437,1
10,78,1,2,x,328,1
10,79,1,2,x,453,1
10,80,0,2,n,379,1
10,81,1,2,x,445,1
10,82,1,2,x,421,1
10,83,0,2,n,501,1
10,84,1,2,x,356,1
10,85,0,2,n,392,1
10,86,1,2,x,448,1
10,87,1,2,x,486,1
10,88,0,2,n,490,1
10,89,1,2,x,480,1
10,90,1,2,n,329,0
10,91,0,2,n,449,1
10,92,1,2,x,407,1
10,93,0,2,n,817,1
10,94,1,2,x,315,1
10,95,1,2,x,490,1
10,96,0,2,n,455,1
10,97,1,2,x,426,1
10,98,0,2,n,349,1
10,99,1,2,x,406,1
10,100,1,2,x,369,1
10,101,0,2,n,419,1
10,102,1,2,x,487,1
10,103,1,2,x,512,1
10,104,0,2,n,445,1
10,105,1,2,x,428,1
10,106,0,2,n,377,1
10,107,1,2,x,293,1
10,108,1,2,n,318,0
10,109,0,2,n,429,1
10,110,1,2,x,324,1
10,111,0,2,n,379,1
10,112,1,2,x,535,1
10,113,1,2,x,446,1
10,114,0,2,n,500,1
10,115,1,2,x,390,1
10,116,1,2,x,425,1
10,117,0,2,n,442,1
10,118,1,2,x,464,1
10,119,0,2,n,355,1
10,120,1,2,x,317,1
10,121,1,2,x,587,1
10,122,0,2,n,389,1
10,123,1,2,x,334,1
10,124,1,2,x,457,1
10,125,0,2,n,456,1
10,126,1,2,x,479,1
10,127,0,2,n,324,1
10,128,1,2,x,282,1
10,129,1,2,n,391,0
10,130,0,2,n,468,1
10,131,1,2,x,421,1
10,132,0,2,n,553,1
10,133,1,2,x,317,1
10,134,1,2,x,492,1
10,135,0,2,n,409,1
10,136,1,2,x,512,1
10,137,1,2,x,415,1
10,138,0,2,n,490,1
10,139,1,2,x,420,1
10,140,0,2,n,309,1
10,141,1,2,x,345,1
10,142,1,2,x,466,1
10,143,0,2,n,520,1
10,144,1,2,x,440,1
10,145,0,2,n,382,1
10,146,1,2,x,398,1
10,147,1,2,x,433,1
10,148,0,2,n,469,1
10,149,1,2,x,519,1
10,150,1,2,x,425,1
10,151,0,2,x,384,0
10,152,1,2,x,554,1
10,153,0,2,n,380,1
10,154,1,2,x,410,1
10,155,1,2,x,385,1
10,156,0,2,n,445,1
10,157,1,2,n,465,0
10,158,1,2,x,580,1
10,159,0,2,n,421,1
10,160,1,2,x,329,1
10,161,0,2,n,337,1
10,162,1,2,x,273,1
10,163,1,2,x,341,1
10,164,0,2,n,583,1
10,165,1,2,x,493,1
10,166,0,2,n,526,1
10,167,1,2,x,313,1
10,168,1,2,x,473,1
10,169,0,2,n,398,1
10,170,1,2,x,302,1
10,171,1,2,x,430,1
10,172,0,2,x,362,0
10,173,1,2,x,718,1
10,174,0,2,x,425,0
10,175,1,2,x,544,1
10,176,1,2,x,420,1
10,177,0,2,n,432,1
10,178,1,2,x,375,1
10,179,1,2,x,418,1
10,180,0,2,n,470,1
10,181,1,2,x,362,1
10,182,0,2,n,498,1
10,183,1,2,x,344,1
10,184,1,2,x,356,1
10,185,0,2,x,340,0
10,186,1,2,x,352,1
10,187,0,2,n,393,1
10,188,1,2,x,409,1
10,189,1,2,x,469,1
10,190,0,2,n,455,1
10,191,1,2,x,477,1
10,192,1,2,n,332,0
10,193,0,2,x,551,0
10,194,1,2,x,563,1
10,195,0,2,n,431,1
10,196,1,2,x,400,1
10,197,1,2,n,355,0
10,198,0,2,n,675,1
10,199,1,2,x,365,1
10,200,0,2,x,392,0
10,201,1,2,x,934,1
10,202,1,2,x,361,1
10,203,0,2,n,406,1
10,204,1,2,x,672,1
10,205,1,2,x,512,1
10,206,0,2,n,398,1
10,207,1,2,x,503,1
10,208,0,2,n,353,1
10,209,1,2,x,419,1
10,210,1,2,x,549,1
10,211,0,2,n,474,1
10,212,1,2,x,350,1
10,213,1,2,x,333,1
10,214,0,2,n,510,1
10,215,1,2,x,389,1
10,216,0,2,n,529,1
10,217,1,2,x,346,1
10,218,1,2,x,452,1
10,219,0,2,n,490,1
10,220,1,2,x,391,1
10,221,0,2,n,479,1
10,222,1,2,x,376,1
10,223,1,2,x,348,1
10,224,0,2,n,493,1
10,225,1,2,x,537,1
10,226,1,2,x,499,1
10,227,0,2,n,510,1
10,228,1,2,x,383,1
10,229,0,2,n,444,1
10,230,1,2,x,368,1
10,231,1,2,x,390,1
10,232,0,2,n,506,1
10,233,1,2,x,492,1
10,1,0,3,x,639,0
10,2,1,3,x,570,1
10,3,1,3,x,383,1
10,4,0,3,n,401,1
10,5,1,3,x,466,1
10,6,1,3,x,390,1
10,7,0,3,n,385,1
10,8,1,3,x,360,1
10,9,0,3,n,443,1
10,10,1,3,x,309,1
10,11,1,3,n,307,0
10,12,0,3,n,331,1
10,13,1,3,x,384,1
10,14,1,3,x,416,1
10,15,0,3,n,411,1
10,16,1,3,x,424,1
10,17,0,3,n,510,1
10,18,1,3,x,367,1
10,19,1,3,x,329,1
10,20,0,3,n,446,1
10,21,1,3,x,370,1
10,22,0,3,n,323,1
10,23,1,3,x,366,1
10,24,1,3,x,407,1
10,25,0,3,n,423,1
10,26,1,3,x,382,1
10,27,1,3,x,369,1
10,28,0,3,n,382,1
10,29,1,3,x,486,1
10,30,0,3,n,305,1
10,31,1,3,x,512,1
10,32,1,3,x,523,1
10,33,0,3,n,423,1
10,34,1,3,x,433,1
10,35,1,3,x,517,1
10,36,0,3,n,425,1
10,37,1,3,x,486,1
10,38,0,3,n,316,1
10,39,1,3,x,297,1
10,40,1,3,n,432,0
10,41,0,3,x,401,0
10,42,1,3,x,489,1
10,43,0,3,n,380,1
10,44,1,3,x,357,1
10,45,1,3,n,468,0
10,46,0,3,n,591,1
10,47,1,3,x,300,1
10,48,1,3,x,432,1
10,49,0,3,n,421,1
10,50,1,3,x,335,1
10,51,0,3,n,376,1
10,52,1,3,x,303,1
10,53,1,3,x,442,1
10,54,0,3,n,375,1
10,55,1,3,x,336,1
10,56,0,3,n,446,1
10,57,1,3,x,451,1
10,58,1,3,x,322,1
10,59,0,3,n,428,1
10,60,1,3,x,415,1
10,61,1,3,x,330,1
10,62,0,3,n,428,1
10,63,1,3,x,314,1
10,64,0,3,x,315,0
